num__TotalAmount,num__AvgAmount,num__TxnCount,num__StdAmount,num__UniqueProducts,num__UniqueChannels,num__UniqueProviders,num__Recency_days,num__Lifetime_days,cat__FirstTxn_month_11,cat__FirstTxn_year_2018,CustomerId,remainder__FirstTxn,remainder__LastTxn,is_high_risk
-0.04681056202449019,0.7264081798909003,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_2036,2018-11-19 05:31:58+00:00,2018-11-19 05:31:58+00:00,1
-0.04731584425167701,-0.08347266453607684,-0.10076024104169404,-0.04592840441432697,-0.03576710656504124,0.49107565157868427,1.6091317375030498,-0.2311595162214494,0.8822966102286889,1.0,1.0,CustomerId_2051,2018-11-16 07:08:22+00:00,2018-11-25 17:48:00+00:00,0
-0.13485599011179372,-0.14828341100156914,-0.05942609235748665,-0.11561347958119769,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_2064,2018-11-16 20:07:32+00:00,2018-11-30 07:35:27+00:00,0
0.035621180518767774,-0.11800689946733299,0.6019202865898315,-0.07061066032750382,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.8627563709215684,1.650293381496118,1.0,1.0,CustomerId_2068,2018-11-15 16:28:18+00:00,2018-11-29 06:31:05+00:00,0
-0.12133969053454627,0.19572215344496904,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.02062723132140969,-0.8456961251230259,1.0,1.0,CustomerId_2069,2018-11-24 19:53:08+00:00,2018-11-24 19:53:08+00:00,0
-0.16934150211729426,-0.14607562629986806,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.2311595162214494,-0.8456961251230259,1.0,1.0,CustomerId_2076,2018-11-26 11:37:58+00:00,2018-11-26 11:37:58+00:00,0
-0.10875816307759442,0.0561247444544461,-0.43143343051535316,0.2165583290416565,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_2086,2018-11-19 18:58:24+00:00,2018-11-19 18:59:25+00:00,1
-0.1480691203527291,-0.14331725825280447,-0.2660968357785236,-0.1481741047322424,1.1223471370409523,0.49107565157868427,-0.3557248314376053,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_2089,2018-11-19 13:55:39+00:00,2018-11-19 22:19:06+00:00,1
0.4111545109974209,-0.11187706532046028,2.2966203826423346,0.014207638680900962,1.1223471370409523,0.49107565157868427,1.6091317375030498,-1.0732886558216082,2.034291767129832,1.0,1.0,CustomerId_2094,2018-11-15 07:02:45+00:00,2018-11-30 09:27:12+00:00,0
-0.12260289610251332,-0.10110223422817896,-0.307430984462731,-0.0395279660913464,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_2099,2018-11-16 11:02:34+00:00,2018-11-16 11:06:20+00:00,1
-0.17186791325322837,-0.1640649831285437,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.2311595162214494,-0.8456961251230259,1.0,1.0,CustomerId_2101,2018-11-26 03:29:53+00:00,2018-11-26 03:29:53+00:00,0
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,2.084695617678987,-0.8456961251230259,1.0,1.0,CustomerId_2110,2018-11-15 08:40:27+00:00,2018-11-15 08:40:27+00:00,1
-0.1680782965493272,-0.13708094788553024,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.8215019082787491,-0.8456961251230259,1.0,1.0,CustomerId_2116,2018-11-20 19:30:55+00:00,2018-11-20 19:30:55+00:00,0
-0.11199196933159009,-0.06422405272939391,-0.34876513314693836,-0.015082934713809388,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-0.2311595162214494,-0.26969854667245435,1.0,1.0,CustomerId_2133,2018-11-22 06:14:40+00:00,2018-11-25 13:42:01+00:00,0
-0.11178470256199805,-0.12937783333406402,-0.10076024104169404,-0.10805873052443273,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.18990505357863,-0.8456961251230259,1.0,1.0,CustomerId_2135,2018-11-23 15:21:03+00:00,2018-11-24 05:05:03+00:00,0
-0.16580452652698652,-0.16831701292441248,-0.05942609235748665,-0.16532767042973082,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.6522240860215288,0.3062990317781173,1.0,1.0,CustomerId_2150,2018-11-22 07:27:36+00:00,2018-11-28 09:46:32+00:00,0
0.013830884471336121,-0.10649634287325736,0.3125812458003798,-0.08699284194828368,1.1223471370409523,0.49107565157868427,1.6091317375030498,-1.0732886558216082,1.074295803045546,1.0,1.0,CustomerId_2154,2018-11-19 13:12:19+00:00,2018-11-30 10:08:40+00:00,0
0.39531138676397815,1.1761421006077912,-0.3900992818311458,2.1016890213381267,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_2158,2018-11-20 07:10:03+00:00,2018-11-20 08:27:30+00:00,1
-0.17060470768526131,-0.1640649831285437,-0.43143343051535316,-0.17727836165564861,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.8215019082787491,-0.46169773948931153,1.0,1.0,CustomerId_2179,2018-11-19 03:42:35+00:00,2018-11-21 07:06:42+00:00,0
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_2181,2018-11-29 16:18:20+00:00,2018-11-29 16:18:20+00:00,0
-0.16321495511265405,-0.16423363334881252,-0.1834285384101088,-0.16029517816028432,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.6522240860215288,-0.8456961251230259,1.0,1.0,CustomerId_2188,2018-11-27 08:36:39+00:00,2018-11-27 16:01:45+00:00,0
-0.1611306659255084,-0.13033493907477686,-0.43143343051535316,-0.09931295342937214,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_2204,2018-11-19 07:31:32+00:00,2018-11-19 12:03:44+00:00,1
-0.16049906314152487,-0.08311287739950332,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.18990505357863,-0.8456961251230259,1.0,1.0,CustomerId_2207,2018-11-24 04:26:53+00:00,2018-11-24 04:26:53+00:00,0
0.1959977594278647,-0.11465101826456728,1.3459349629055646,0.021893472926746826,2.2804613806469463,2.3731982508945393,1.6091317375030498,-1.0732886558216082,2.034291767129832,1.0,1.0,CustomerId_2214,2018-11-15 09:36:22+00:00,2018-11-30 09:47:51+00:00,0
0.26961737992898455,-0.13315334754906194,2.7512960181686155,-0.043398588412833145,2.2804613806469463,0.49107565157868427,1.6091317375030498,-1.0732886558216082,2.034291767129832,1.0,1.0,CustomerId_2216,2018-11-15 04:59:51+00:00,2018-11-30 12:41:55+00:00,0
-0.1516566241657555,-0.13483227828194577,-0.34876513314693836,-0.04269841709162478,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_2219,2018-11-16 08:30:11+00:00,2018-11-30 04:59:57+00:00,0
-0.09784406697035909,-0.11349490226571106,-0.14209438972590144,-0.03519555794953087,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_2224,2018-11-16 12:10:37+00:00,2018-11-16 13:11:14+00:00,1
-0.04865484215372208,-0.14620100666564367,0.849925178695076,-0.13798326255999668,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,2.034291767129832,1.0,1.0,CustomerId_2233,2018-11-15 06:05:11+00:00,2018-11-30 12:47:35+00:00,0
-0.14786700746185436,0.0068339067438748565,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_2245,2018-11-18 14:30:01+00:00,2018-11-18 14:30:01+00:00,1
-0.13816053587759553,-0.1606092276817551,0.3125812458003798,-0.1604888919926954,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.2311595162214494,1.074295803045546,1.0,1.0,CustomerId_2247,2018-11-15 15:19:24+00:00,2018-11-25 16:22:01+00:00,0
-0.1680782965493272,-0.13708094788553024,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_2254,2018-11-20 09:02:47+00:00,2018-11-20 09:02:47+00:00,1
-0.12512930723844742,-0.116093364918742,-0.2660968357785236,-0.06346716794609014,2.2804613806469463,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.6536969323061688,1.0,1.0,CustomerId_2272,2018-11-28 15:50:12+00:00,2018-11-30 09:02:25+00:00,0
-0.16625928053145464,-0.1649044864472152,-0.2660968357785236,-0.16861737735457066,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,0.18990505357863,0.6902974174118317,1.0,1.0,CustomerId_2276,2018-11-16 08:51:27+00:00,2018-11-24 10:38:27+00:00,0
-0.17186791325322837,-0.1640649831285437,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.2311595162214494,-0.8456961251230259,1.0,1.0,CustomerId_2286,2018-11-25 17:53:35+00:00,2018-11-25 17:53:35+00:00,0
-0.027609837391390994,-0.12125031387629567,0.3125812458003798,-0.05273187327823524,1.1223471370409523,0.49107565157868427,1.6091317375030498,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_2288,2018-11-16 11:33:17+00:00,2018-11-30 09:21:57+00:00,0
-0.12260289610251332,-0.10110223422817896,-0.307430984462731,-0.0395279660913464,-0.03576710656504124,0.49107565157868427,1.6091317375030498,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_2290,2018-11-16 00:03:09+00:00,2018-11-16 00:08:18+00:00,1
-0.17186791325322837,-0.17081099193929705,-0.34876513314693836,-0.15926200158000064,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_2291,2018-11-30 12:45:34+00:00,2018-11-30 12:53:46+00:00,0
-0.14662906600524664,-0.13531799091632002,-0.307430984462731,-0.0832132132894643,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.8215019082787491,-0.8456961251230259,1.0,1.0,CustomerId_2294,2018-11-21 06:45:42+00:00,2018-11-21 06:54:54+00:00,0
0.16564040321848053,-0.058191621739511354,0.35391539448458725,0.22962898129441608,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.02062723132140969,0.3062990317781173,1.0,1.0,CustomerId_2298,2018-11-18 08:42:09+00:00,2018-11-24 16:56:44+00:00,0
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_2317,2018-11-16 09:04:07+00:00,2018-11-16 09:04:07+00:00,1
-0.16870989933331074,-0.14157828709269915,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.18990505357863,-0.8456961251230259,1.0,1.0,CustomerId_2346,2018-11-23 20:25:07+00:00,2018-11-23 20:25:07+00:00,0
-0.154321987914166,-0.15392669560152578,-0.2247626870943162,-0.1537120474106375,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.6109696233787094,-0.6536969323061688,1.0,1.0,CustomerId_2348,2018-11-21 04:01:47+00:00,2018-11-22 05:58:04+00:00,0
1.963093502045838,-0.11340857686843255,10.026106186589116,0.007452322679339916,1.1223471370409523,0.49107565157868427,1.6091317375030498,-1.0732886558216082,0.4982982245949745,1.0,1.0,CustomerId_2349,2018-11-23 12:08:53+00:00,2018-11-30 12:35:24+00:00,0
6.367747312112201,2.4144094956482975,0.22991294843196508,3.586742150692142,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.8627563709215684,0.6902974174118317,1.0,1.0,CustomerId_2353,2018-11-20 12:00:29+00:00,2018-11-29 11:19:09+00:00,0
-0.1680782965493272,-0.13708094788553024,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_2357,2018-11-16 20:13:42+00:00,2018-11-16 20:13:42+00:00,1
0.028981772053532945,-0.07711642512327813,0.10591050237934291,-0.0006813110012641153,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,0.4982982245949745,1.0,1.0,CustomerId_2363,2018-11-23 07:05:45+00:00,2018-11-30 12:16:06+00:00,0
2.1511671262381804,3.1369819949334357,-0.307430984462731,0.010567938306151041,-0.03576710656504124,-1.3910469477371707,-1.338153115907933,-0.4416918011214891,-0.8456961251230259,1.0,1.0,CustomerId_2366,2018-11-26 15:35:48+00:00,2018-11-26 16:00:32+00:00,0
-0.17186791325322837,-0.1640649831285437,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_2376,2018-11-18 17:24:48+00:00,2018-11-18 17:24:48+00:00,1
0.09214205045188556,0.7713815719625894,-0.43143343051535316,1.2335242633912589,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.6109696233787094,-0.6536969323061688,1.0,1.0,CustomerId_2388,2018-11-20 10:52:38+00:00,2018-11-21 16:32:21+00:00,0
-0.12260289610251332,-0.10110223422817896,-0.307430984462731,-0.0395279660913464,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_2414,2018-11-16 16:54:05+00:00,2018-11-16 16:58:19+00:00,1
0.1631342033716339,-0.09049471692575298,0.6845885839582464,0.029354355904931816,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_2417,2018-11-16 09:49:46+00:00,2018-11-30 12:48:27+00:00,0
-0.15569888198325008,-0.1661637414252225,0.22991294843196508,-0.1725615313163985,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.2425664780788286,-0.26969854667245435,1.0,1.0,CustomerId_2420,2018-11-15 13:45:06+00:00,2018-11-19 11:40:29+00:00,1
0.05424588341287399,-0.08311287739950332,0.22991294843196508,-0.05186162827590742,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_2425,2018-11-16 16:55:22+00:00,2018-11-30 08:25:32+00:00,0
-0.16570347008154915,-0.15983748427380493,-0.34876513314693836,-0.1568402727346565,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-0.6522240860215288,0.4982982245949745,1.0,1.0,CustomerId_2426,2018-11-20 09:34:17+00:00,2018-11-28 08:00:31+00:00,0
-0.08420144683631493,-0.09390649149670871,-0.1834285384101088,0.02492302646804551,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_2427,2018-11-30 12:01:30+00:00,2018-11-30 12:37:11+00:00,0
-0.1268977950336013,-0.10721861554992868,-0.307430984462731,-0.05557990686673372,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_2437,2018-11-30 09:38:24+00:00,2018-11-30 09:44:13+00:00,0
0.3589891738626535,-0.11194720503762105,2.0486154905370904,-0.06172569160748665,1.1223471370409523,0.49107565157868427,1.6091317375030498,-1.0732886558216082,1.4582941886792606,1.0,1.0,CustomerId_2446,2018-11-17 09:10:34+00:00,2018-11-30 07:53:52+00:00,0
-0.14129833850842569,-0.14787456198273563,-0.14209438972590144,-0.1394850512696982,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.2425664780788286,-0.46169773948931153,1.0,1.0,CustomerId_2447,2018-11-16 12:03:25+00:00,2018-11-19 11:41:41+00:00,1
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.4004373384786697,-0.8456961251230259,1.0,1.0,CustomerId_2451,2018-11-22 19:51:20+00:00,2018-11-22 19:51:20+00:00,0
1.0691557649403225,-0.13864049212733137,10.108774483957532,-0.07876064484545826,1.1223471370409523,0.49107565157868427,1.6091317375030498,-0.8627563709215684,1.650293381496118,1.0,1.0,CustomerId_2459,2018-11-15 06:28:58+00:00,2018-11-28 14:24:26+00:00,0
-0.1562041642104369,-0.15584127714972054,-0.2247626870943162,-0.1521021933310678,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.8215019082787491,-0.26969854667245435,1.0,1.0,CustomerId_2463,2018-11-17 14:54:59+00:00,2018-11-21 09:37:44+00:00,0
1.3641180546773328,-0.13740490280158016,12.1754819181679,-0.06385434369990971,3.4385756242529397,2.3731982508945393,1.6091317375030498,-0.02062723132140969,0.8822966102286889,1.0,1.0,CustomerId_2477,2018-11-15 19:55:52+00:00,2018-11-25 06:00:24+00:00,0
-0.023567579573896425,-0.1304608645725776,0.5192519892214168,-0.09453288364547746,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_2491,2018-11-16 05:59:59+00:00,2018-11-30 06:44:36+00:00,0
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.2425664780788286,-0.8456961251230259,1.0,1.0,CustomerId_2512,2018-11-18 15:33:45+00:00,2018-11-18 15:33:45+00:00,1
-0.16560241363611178,-0.16233800487299083,-0.307430984462731,-0.15327663191975543,-0.03576710656504124,0.49107565157868427,1.6091317375030498,0.4004373384786697,-0.8456961251230259,1.0,1.0,CustomerId_2523,2018-11-22 21:02:40+00:00,2018-11-22 21:49:49+00:00,0
0.1805664402095792,-0.08621449064582672,0.6845885839582464,-0.04177175444387447,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_2528,2018-11-30 08:36:08+00:00,2018-11-30 10:11:52+00:00,0
-0.0035186124019073567,-0.14127732041891414,1.056595922116113,-0.1198025363216304,2.2804613806469463,0.49107565157868427,1.6091317375030498,-0.6522240860215288,1.4582941886792606,1.0,1.0,CustomerId_2531,2018-11-15 05:50:14+00:00,2018-11-27 14:03:09+00:00,0
-0.17161527213963496,-0.16226604744567613,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_2535,2018-11-30 04:01:23+00:00,2018-11-30 04:01:23+00:00,0
-0.14849861024583788,-0.11459425184968569,-0.3900992818311458,-0.11361987240825946,1.1223471370409523,0.49107565157868427,-0.3557248314376053,2.084695617678987,-0.8456961251230259,1.0,1.0,CustomerId_2537,2018-11-15 06:39:10+00:00,2018-11-15 12:27:28+00:00,1
0.020720407639028424,-0.1504314099123195,2.0072813418528828,-0.15230334231763987,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.650293381496118,1.0,1.0,CustomerId_2544,2018-11-16 13:29:59+00:00,2018-11-30 06:51:24+00:00,0
-0.14659369624934357,-0.14606534666739454,-0.2247626870943162,-0.15719986038053446,1.1223471370409523,0.49107565157868427,1.6091317375030498,0.8215019082787491,-0.6536969323061688,1.0,1.0,CustomerId_2552,2018-11-20 03:29:24+00:00,2018-11-21 06:28:33+00:00,0
-0.06575864554399596,0.08178956019669,-0.3900992818311458,0.31079829754362853,1.1223471370409523,-1.3910469477371707,-1.338153115907933,0.4004373384786697,-0.46169773948931153,1.0,1.0,CustomerId_2555,2018-11-20 17:50:45+00:00,2018-11-23 11:57:03+00:00,0
-0.04681056202449019,0.7264081798909003,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,1.453098762978868,-0.8456961251230259,1.0,1.0,CustomerId_2556,2018-11-18 07:53:42+00:00,2018-11-18 07:53:42+00:00,1
0.15530232885023817,0.1610283938468089,-0.2247626870943162,0.17307243380663626,-0.03576710656504124,-1.3910469477371707,-0.3557248314376053,0.6109696233787094,-0.8456961251230259,1.0,1.0,CustomerId_2577,2018-11-21 15:13:00+00:00,2018-11-22 11:04:18+00:00,0
-0.07207467338383124,-0.09310696452654535,-0.14209438972590144,0.006172903485932802,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.4004373384786697,-0.8456961251230259,1.0,1.0,CustomerId_2589,2018-11-23 05:09:53+00:00,2018-11-23 05:20:42+00:00,0
-0.11559210520029618,-0.1389173613951242,-0.018091943673279265,-0.11107917397106187,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.02062723132140969,-0.07769935385559712,1.0,1.0,CustomerId_2595,2018-11-20 03:45:27+00:00,2018-11-24 16:13:24+00:00,0
-0.11585737836956926,-0.14907032511311227,0.18857879974775768,-0.12766223302657329,1.1223471370409523,0.49107565157868427,-0.3557248314376053,1.0320341931787889,-0.8456961251230259,1.0,1.0,CustomerId_2598,2018-11-19 06:26:33+00:00,2018-11-19 15:49:52+00:00,1
-0.17186791325322837,-0.1640649831285437,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,-0.2311595162214494,-0.8456961251230259,1.0,1.0,CustomerId_2601,2018-11-25 18:55:37+00:00,2018-11-25 18:55:37+00:00,0
-0.15721472866481054,-0.16434174246436947,0.023242205010928125,-0.16157292304696788,1.1223471370409523,0.49107565157868427,0.6267034530327223,-0.6522240860215288,0.11429983896126009,1.0,1.0,CustomerId_2602,2018-11-22 20:02:01+00:00,2018-11-28 08:52:32+00:00,0
-0.07207467338383124,-0.08311287739950332,-0.1834285384101088,0.011367935968778225,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.4004373384786697,-0.8456961251230259,1.0,1.0,CustomerId_2603,2018-11-23 11:44:03+00:00,2018-11-23 12:35:10+00:00,0
-0.17060470768526131,-0.15507030471420588,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.4004373384786697,-0.8456961251230259,1.0,1.0,CustomerId_2625,2018-11-22 20:11:41+00:00,2018-11-22 20:11:41+00:00,0
-0.1680782965493272,-0.13708094788553024,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,2.084695617678987,-0.8456961251230259,1.0,1.0,CustomerId_2626,2018-11-15 06:17:42+00:00,2018-11-15 06:17:42+00:00,1
-0.14786700746185436,0.0068339067438748565,-0.47276757919956053,-0.11365236781706173,-1.193881350171035,-1.3910469477371707,-1.338153115907933,0.6109696233787094,-0.8456961251230259,1.0,1.0,CustomerId_2628,2018-11-21 20:23:20+00:00,2018-11-21 20:23:20+00:00,0
-0.16965477709815008,-0.16810899054362996,-0.307430984462731,-0.17153913840899443,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_2642,2018-11-15 14:19:24+00:00,2018-11-16 11:33:47+00:00,1
0.06250219500510665,-0.1171319504529842,0.7259227326424538,-0.08340859544785052,-0.03576710656504124,0.49107565157868427,1.6091317375030498,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_2643,2018-11-15 20:20:40+00:00,2018-11-30 07:33:29+00:00,0
-0.1693667662286536,-0.16635862612419983,-0.34876513314693836,-0.1719228886811845,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.6522240860215288,1.2662949958624032,1.0,1.0,CustomerId_2644,2018-11-17 10:15:51+00:00,2018-11-28 10:33:38+00:00,0
-0.1695309829524893,-0.1602422448024501,-0.43143343051535316,-0.1538887391877657,-0.03576710656504124,0.49107565157868427,-0.3557248314376053,1.6636310478789078,-0.8456961251230259,1.0,1.0,CustomerId_2645,2018-11-16 16:35:50+00:00,2018-11-16 16:36:24+00:00,1
-0.15014077748419505,-0.15668934682878669,-0.10076024104169404,-0.1600961573590089,-0.03576710656504124,0.49107565157868427,1.6091317375030498,-0.4416918011214891,0.4982982245949745,1.0,1.0,CustomerId_2647,2018-11-19 20:25:13+00:00,2018-11-26 21:03:46+00:00,0
0.31861459749929055,-0.13137532354470197,2.9579667615896525,-0.025514504353978066,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_2649,2018-11-15 10:09:25+00:00,2018-11-30 08:09:54+00:00,0
-0.15850319834413695,-0.16003986453812752,-0.1834285384101088,-0.16118008424742203,-0.03576710656504124,0.49107565157868427,0.6267034530327223,0.18990505357863,-0.6536969323061688,1.0,1.0,CustomerId_2654,2018-11-22 21:14:14+00:00,2018-11-23 21:25:06+00:00,0
-0.03579540947181749,-0.11194082171745603,0.14724465106355028,0.08981555653783549,1.1223471370409523,4.255320850210394,1.6091317375030498,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_2662,2018-11-16 05:06:03+00:00,2018-11-30 06:31:09+00:00,0
-0.16183806104356996,-0.1529565552868365,-0.34876513314693836,-0.15906729905051598,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.2425664780788286,-0.07769935385559712,1.0,1.0,CustomerId_2668,2018-11-15 10:57:14+00:00,2018-11-19 12:11:13+00:00,1
-0.17062997179662065,-0.16712317378941854,-0.3900992818311458,-0.17109439412875938,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.2311595162214494,-0.8456961251230259,1.0,1.0,CustomerId_2669,2018-11-26 08:30:39+00:00,2018-11-26 08:33:36+00:00,0
-0.15802318022830947,-0.13720087693105476,-0.3900992818311458,-0.12155361614336178,1.1223471370409523,0.49107565157868427,-0.3557248314376053,-1.0732886558216082,-0.8456961251230259,1.0,1.0,CustomerId_2671,2018-11-28 14:52:25+00:00,2018-11-29 14:30:50+00:00,0
-0.07207467338383124,-0.08311287739950332,-0.1834285384101088,0.011367935968778225,-0.03576710656504124,0.49107565157868427,0.6267034530327223,1.8741633327789475,-0.8456961251230259,1.0,1.0,CustomerId_2685,2018-11-16 03:48:53+00:00,2018-11-16 03:53:17+00:00,1
0.002782888573896283,-0.15635834266313905,2.5859594234317864,-0.12250292777813905,1.1223471370409523,0.49107565157868427,0.6267034530327223,-1.0732886558216082,0.8822966102286889,1.0,1.0,CustomerId_2696,2018-11-20 17:41:50+00:00,2018-11-30 12:02:06+00:00,0
0.013558032068655239,-0.11988672062868207,0.5192519892214168,-0.005752310776761902,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-1.0732886558216082,1.8422925743129752,1.0,1.0,CustomerId_2706,2018-11-15 13:51:40+00:00,2018-11-29 17:05:08+00:00,0
-0.1618509457403632,-0.15297949171679304,-0.34876513314693836,-0.15849421925413293,-0.03576710656504124,0.49107565157868427,0.6267034530327223,-0.4416918011214891,0.6902974174118317,1.0,1.0,CustomerId_2707,2018-11-18 17:52:16+00:00,2018-11-26 19:19:47+00:00,0
-0.15409713732306787,-0.16176534368061132,-0.018091943673279265,-0.15910547360088845,1.1223471370409523,0.49107565157868427,1.6091317375030498,-0.8627563709215684,0.8822966102286889,1.0,1.0,CustomerId_2709,2018-11-20 01:32:02+00:00,2018-11-29 06:10:27+00:00,0
